tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt1836195,1,8,0,The River,2012,2012,0,6.8,16946
tt1836237,1,14,0,Against the Wall,2011,2011,0,7.1,1896
tt1837341,9,275,1,Realnye patsany,2010,2023,1,6,1249
tt1837492,4,49,0,13 Reasons Why,2017,2020,0,7.5,308134
tt1837576,7,124,1,Scandal,2012,2018,1,7.7,78049
tt1837642,4,90,0,Revenge,2011,2015,0,7.8,123212
tt1837654,1,22,0,The Secret Circle,2011,2012,0,7.3,48346
tt18382028,1,10,0,Mo fang fan,2023,\N,0,7,1929
tt1839337,9,573,1,The Voice,2011,\N,1,6.5,13088
tt1839417,1,6,0,Bent,2012,2012,0,6.9,2563
tt1839481,1,8,0,Free Agents,2011,2012,0,5.7,1464
tt1839497,1,9,0,How to Be a Gentleman,2011,2012,0,4.7,1824
tt1839578,5,103,1,Person of Interest,2011,2016,1,8.5,184384
tt1839683,1,13,0,Awake,2012,2012,0,7.9,21334
tt18396952,2,20,0,The Ultimatum: Marry or Move On,2022,\N,0,5.5,2515
tt1840429,1,8,0,Rob,2012,2012,0,5.5,2112
tt1840973,3,30,0,19-2,2011,2015,0,8.6,1637
tt1841108,2,25,0,Femme Fatales,2011,2012,0,5.9,1652
tt1841204,7,104,1,Lizard Lick Towing,2011,2014,1,4.5,2020
tt18412092,1,10,0,The Company You Keep,2023,2023,0,7.3,5613
tt1841321,1,20,0,Sikeurit Gadeun,2010,2011,0,8.1,7344
tt1842127,2,19,0,Mortal Kombat,2011,2013,0,7.3,10153
tt1842530,4,61,0,Unforgettable,2011,2016,0,6.8,20599
tt1842793,1,4,0,Madagascar,2011,2011,0,8.5,2292
tt1843230,7,156,1,Once Upon a Time,2011,2018,1,7.7,232679
tt1843323,2,35,0,Up All Night,2011,2012,0,6.5,9512
tt1843546,1,16,0,Kolah Ghermezi 88,2009,\N,0,8.1,2459
tt1843678,5,33,1,Scott & Bailey,2011,2016,1,8,10382
tt1843894,2,8,0,On Death Row,2012,\N,0,7.9,1281
tt1844624,9,129,1,American Horror Story,2011,\N,1,8,333848
tt1844923,6,37,1,Friday Night Dinner,2011,2020,1,8.1,20592
tt1845307,6,138,1,2 Broke Girls,2011,2017,1,6.6,102591
tt1845887,1,6,0,Best Friends Forever,2012,2012,0,6.5,1457
tt1846197,9,39,1,Morden i Sandhamn,2010,\N,1,6.9,3248
tt1847054,1,116,0,Derin Sular,2011,2011,0,3.4,1892
tt1847445,1,11,0,Yojôhan shinwa taikei,2010,2010,0,8.4,4711
tt1847521,1,12,0,Wolverine,2011,2011,0,6.2,1674
tt1848220,4,139,0,Muhtesem Yüzyil,2011,2014,0,6.9,18405
tt18482892,2,20,0,Machos Alfa,2022,\N,0,7.4,4752
tt1849622,9,152,1,Tanked,2011,2018,1,6.5,1921
tt1850458,2,38,0,Whitney,2011,2013,0,5.7,12968
tt1850596,9,408,1,Eye on Entertainment,2005,\N,1,7.7,1644
tt1851040,2,20,0,Powers,2015,2016,0,6.6,6679
tt1854226,1,4,0,Wonders of the Universe,2011,2011,0,8.8,4309
tt18545980,1,10,0,The Muppets Mayhem,2023,\N,0,8,1657
tt18546730,2,7,0,The Walking Dead: Dead City,2023,\N,0,7.2,14270
tt18550036,1,16,0,Keureiji reobeu,2022,2022,0,7.3,1280
tt18556180,1,3,0,Maryland,2023,2023,0,6.4,1061
tt1855924,1,2,0,Third Reich: The Rise & Fall,2010,2010,0,8.4,1166
tt1856010,6,73,1,House of Cards,2013,2018,1,8.7,521265
tt18561422,1,12,0,Kinsô no Vermeil ~Gakeppuchi majutsushi wa saikyô no yakusai to mahô sekai wo tsukisusumu~,2022,2022,0,6.6,1412
tt18573724,2,22,0,So Help Me Todd,2022,\N,0,7.5,5042
tt1857425,1,6,0,Seinto Seiya: Meio Hades Elysion-hen,2008,\N,0,8.1,1152
tt1861225,2,13,0,Twenty Twelve,2011,2012,0,7.7,2202
tt1861312,1,2,0,Doctor Who: Space and Time,2011,2011,0,8.3,1573
tt1863526,8,248,1,Bar Rescue,2011,\N,1,7.5,3728
tt1863997,1,2183,0,Saath Nibhana Saathiya,2010,2017,0,2.2,1365
tt1864017,6,58,1,Stella,2012,2017,1,8,1994
tt1864750,1,17,0,El tiempo entre costuras,2013,2014,0,8.3,4498
tt1865718,2,41,0,Gravity Falls,2012,2016,0,8.9,125928
tt1865740,9,244,1,Ink Master,2012,\N,1,7.4,4504
tt1865769,4,98,0,Jessie,2011,2015,0,6.1,17870
tt1866426,1,6,0,Dragon Age: Redemption,2011,\N,0,6.1,1176
tt1866570,1,2,0,Labyrinth,2012,2012,0,5.8,3457
tt1866609,7,53,1,Mount Pleasant,2011,2017,1,7.4,1052
tt1868555,1,10,0,Hellsing Ultimate Abridged,2010,2018,0,8.4,1348
tt18689150,1,361,0,Woh Toh Hai Albela,2022,\N,0,5,1098
tt18689540,2,41,0,Roohaniyat,2022,\N,0,8.5,3808
tt1869152,1,4,0,Titanic,2012,2012,0,6,3492
tt1869454,2,12,0,Good Omens,2019,2023,0,8,105178
tt18699118,2,11,0,Alert: Missing Persons Unit,2023,\N,0,5.7,2390
tt1870479,3,25,0,The Newsroom,2012,2014,0,8.6,121596
tt1870949,3,32,0,Overspel,2011,2015,0,7.9,1562
tt1871037,9,167,1,Stolichani v poveche,2011,\N,1,8,1788
tt1871111,9,714,1,The Cinema Snob,2007,\N,1,8.2,1691
tt1871731,9,100,1,Ninjago: Masters of Spinjitzu,2011,2019,1,7.6,6705
tt1872328,1,24,0,Gosick,2011,2011,0,7.3,1440
tt1874066,5,64,1,Paranormal Witness,2011,\N,1,7.8,2752
tt18750552,1,5,0,Our Great National Parks,2022,2022,0,8.1,2730
tt18767204,2,19,0,Last King of the Cross,2023,\N,0,7.3,1399
tt1877005,9,246,1,Moonshiners,2011,\N,1,6.1,1581
tt1877010,9,180,1,Alaska: The Last Frontier,2011,\N,1,7.7,1734
tt1877368,9,170,1,The Great British Bake Off,2010,\N,1,8.6,11819
tt1877514,1,10,0,The Vietnam War,2017,2017,0,9.1,26819
tt1877889,5,124,1,Teenage Mutant Ninja Turtles,2012,2017,1,7.9,13755
tt18783984,3,42,0,Kung Fu Panda: The Dragon Knight,2022,2023,0,6,2227
tt1878805,1,8,0,World Without End,2012,2012,0,6.9,9012
tt1879599,9,109,1,Million Dollar Listing New York,2012,\N,1,7.4,1777
tt1879713,3,46,0,Betty White's Off Their Rockers,2012,2017,0,7.2,1284
tt1880898,5,62,1,Vojna akademija,2012,\N,1,6.4,1575
tt18815464,1,11,0,Blueming,2022,2022,0,7.9,1011
tt1882240,1,60,0,Beelzebub,2011,2012,0,7.5,2235
tt1882928,3,30,0,Shinya shokudô,2009,2014,0,8.6,2869
tt1883092,1,3,0,"Unsere Mütter, unsere Väter",2013,2013,0,8.4,31684
tt18831118,1,4,0,Obsession,2023,2023,0,5.1,8466
tt1883671,4,76,0,Storage Hunters,2011,2013,0,4.5,1627
tt1884856,5,117,1,Masha i Medved,2007,\N,1,7.5,3592
tt1885102,2,24,0,Transporter: The Series,2012,2014,0,6.4,7549
tt1885304,3,132,0,Marble Hornets,2009,2014,0,8.1,1678
tt1888075,9,102,1,Death in Paradise,2011,\N,1,7.8,25266
tt1888795,1,26,0,Bucket and Skinner's Epic Adventures,2011,2013,0,3.5,1179
tt1889883,1,7,0,Khuda Aur Muhabbat,2011,\N,0,8.7,1206
tt1890725,1,12,0,Blood-C,2011,2011,0,6.2,1900
tt18926116,1,6,0,Dead in the Water: A Fear the Walking Dead Story,2022,2022,0,6.4,1646
tt18926162,1,16,0,Tomorrow,2022,\N,0,7.9,11637
tt1893088,2,27,0,The Problem Solverz,2011,2013,0,2,2241
tt18970038,1,4,0,Soundtrack #1,2022,\N,0,7.7,2666
tt18970124,1,3,0,Conversations with a Killer: The John Wayne Gacy Tapes,2022,2022,0,7.1,12036
tt18970454,1,2,0,Jimmy Savile: A British Horror Story,2022,2022,0,6.7,8677
tt18974572,2,24,0,Pálpito,2022,\N,0,6.5,3582
tt1898069,3,26,0,American Gods,2017,2021,0,7.6,90614
tt1899022,3,41,0,Kami nomi zo Shiru Sekai,2010,2013,0,7.3,1141
tt19037550,1,6,0,Love on the Spectrum U.S.,2022,\N,0,8.1,1753
tt19050000,1,8,0,Rain Dogs,2023,\N,0,7,2883
tt19064770,1,12,0,Otonari no tenshi-sama ni itsu no ma ni ka dame-ningen ni sareteita ken,2023,2023,0,7.5,1280
tt19073236,2,35,0,Mehmooni,2022,\N,0,7.3,1049
tt1907374,2,24,0,Sekaiichi hatsukoi,2011,2011,0,7.6,1545
tt1909015,5,60,1,Pod prikritie,2011,2016,1,8.9,27357
tt1909447,1,13,0,Deadman Wonderland,2011,2011,0,7.1,11570
tt1909463,1,18,0,Freezing,2011,2011,0,6.8,1726
tt1910272,1,26,0,Steins;Gate,2011,2015,0,8.8,69470
tt1910645,1,6,0,The Woods,2020,2020,0,6.6,7246
tt19115260,1,20,0,Our Blues,2022,\N,0,8.6,3102
tt1911883,7,171,1,For Better or Worse,2011,2017,1,4.1,1305
tt1913273,1,11,0,Ano hi mita hana no namae o bokutachi wa mada shiranai.,2011,2011,0,8.2,15272
tt19177348,1,8,0,A besúgó,2022,\N,0,8,3441
tt1919418,2,12,0,Beaver Falls,2011,2012,0,7.7,2304
tt1921518,7,1064,1,Crime Patrol,2003,\N,1,7.9,1575
tt1923623,2,18,0,Mid Morning Matters with Alan Partridge,2010,2016,0,8.3,3166
tt1925393,1,37,0,Último a Sair,2011,2011,0,8.9,1797
tt19296314,1,8,0,Tour de France: Unchained,2023,\N,0,8.2,3949
tt1929675,2,27,0,Infinite Stratos,2011,2016,0,6.6,2090
tt1930123,4,44,0,Web Therapy,2011,2015,0,6.7,4852
tt1933073,9,100,1,My Cat from Hell,2011,2018,1,7.7,1565
tt1933836,3,35,0,Level Up,2012,2013,0,4.3,1015
tt1933854,9,301,1,Made in Chelsea,2011,\N,1,4.6,2320
tt1934564,1,8,0,Braunschlag,2012,2012,0,8.2,1528
tt1934673,9,144,1,Homicide Hunter: Lt. Joe Kenda,2011,2020,1,8.8,3519
tt1934806,1,2026,0,Sasural Simar Ka,2011,2018,0,1,1813
tt1934818,1,26,0,So Random!,2011,2012,0,4.5,2535
tt1935066,1,20,0,49 Il,2011,2011,0,8,1521
tt1935298,1,12,0,Underemployed,2012,2013,0,6.8,1720
tt19355272,1,10,0,Guilty Minds,2022,\N,0,7.3,2738
tt1936532,6,105,1,Major Crimes,2012,2018,1,7.7,15514
tt19370256,1,14,0,KinnPorsche the Series La 'forte,2022,2022,0,8.7,4763
tt19387554,1,4,0,The Deep End,2022,2022,0,6.9,1051
tt19389564,1,6,0,Skruk,2022,\N,0,6.5,1044
tt19394168,1,8,0,Unstable,2023,\N,0,6.7,7830
tt19394272,1,14,0,Senden Daha Güzel,2022,2022,0,6.7,1359
tt19398068,1,4,0,Blood Sisters,2022,2022,0,5.7,1084
tt19408064,1,4,0,Pett Kata Shaw,2022,\N,0,8,1551
tt1941928,2,26,0,Prófugos,2011,2013,0,7.9,1249
tt1942147,1,6,0,Sirens,2011,2011,0,8,2310
tt1942683,7,242,1,The Amazing World of Gumball,2011,2019,1,8.3,38376
tt1942919,3,31,0,Men at Work,2012,2014,0,7.1,8528
tt1943276,1,25,0,How to Rock,2012,2012,0,5.3,1600
tt1943524,1,13,0,The Finder,2012,2012,0,7.7,17215
tt1943898,2,440,0,Adaalat,2010,2016,0,8.1,1498
tt1945730,1,12,0,Katanagatari,2010,2010,0,7.8,1539
tt1948541,2,26,0,Broad City,2010,2011,0,8.6,3406
tt1948830,9,93,1,Finding Bigfoot,2011,\N,1,4.1,1976
tt1949012,1,22,0,The Firm,2012,2012,0,7,5911
tt1949650,4,107,0,Best of Luck Nikki,2011,2016,0,8.4,1611
tt1949720,1,3,0,Great Expectations,2011,2012,0,7.5,8081
tt19500224,1,8,0,Based on a True Story,2023,\N,0,7.2,10113
tt19503218,1,10,0,Glamorous,2023,\N,0,6,6018
tt1950799,1,3,0,Prohibition,2011,2011,0,8.2,3338
tt1954347,4,42,0,Continuum,2012,2015,0,7.6,62699
tt1954630,1,2,0,Louis Theroux: Miami Mega Jail,2011,\N,0,7.5,1406
tt1954804,5,85,1,Saving Hope,2012,2017,1,7.4,7347
tt1955162,1,3,0,All Watched Over by Machines of Loving Grace,2011,2011,0,8.3,2084
tt1955311,2,19,0,Bomb Girls,2012,2014,0,7.8,4518
tt1956017,1,5,0,Parade's End,2012,2012,0,7.5,10586
tt1958961,3,24,0,Lilyhammer,2012,2014,0,7.9,31540
tt1960029,1,4,0,Secret State,2012,2012,0,7.5,2750
tt1960255,9,209,1,Geordie Shore,2011,2022,1,5.2,4602
tt19637538,1,8,0,The Full Monty,2023,\N,0,7.1,2602
tt1963853,4,89,0,South Beach Tow,2011,\N,0,4,1204
tt1967111,9,708,1,Jake and Amir,2007,2023,1,8.6,1105
tt1967620,1,4,0,The Fear Index,2022,2022,0,5.8,1713
tt1967685,1,4,0,Hidden,2011,2011,0,6.7,1000
tt1968961,2,26,0,Társas játék,2011,2013,0,7.8,1014
tt1970923,1,6,0,Kenny Hotz's Triumph of the Will,2011,\N,0,8.1,2155
tt1971245,9,157,1,The Voice UK,2012,\N,1,5.6,1361
tt19724076,1,6,0,Dziewczyna i kosmonauta,2023,\N,0,4.9,1302
tt19733404,1,8,0,Anantham,2022,\N,0,8,1004
tt1973692,5,40,1,Rita,2012,2020,1,8.1,9783
tt1974470,3,35,0,Arctic Air,2012,2014,0,6.9,1247
tt19757508,1,4,0,Meltdown: Three Mile Island,2022,2022,0,6.8,5106
tt19785210,1,8,0,Lucky Hank,2023,\N,0,6.8,5907
tt19788500,1,8,0,Red Rose,2022,\N,0,6.4,7268
tt19788754,1,3,0,The Hunt for Raoul Moat,2023,2023,0,6.8,1434
tt1978940,1,12,0,Metal Evolution,2011,2014,0,8.5,2609
tt1979918,1,12,0,Sinbad,2012,2013,0,6.3,3750
tt19800324,1,16,0,Byeolttongbyeol,2022,2022,0,7.6,2521
tt1981471,13,3193,1,The Five,2011,\N,1,5.9,1387
tt1981538,3,33,0,Kroll Show,2013,2015,0,7,5153
tt1981558,5,55,1,Key and Peele,2012,2015,1,8.3,24586
tt1982229,1,20,0,Siti hyunteo,2011,2011,0,8.1,6370
tt1983079,9,114,1,Call the Midwife,2012,\N,1,8.6,29617
tt1984119,2,16,0,Feud,2017,\N,0,8.4,21017
tt19842834,1,5,0,Waco: The Aftermath,2023,2023,0,7.3,2770
tt19853604,2,9,0,Bupkis,2023,\N,0,7.3,5012
tt1985443,1,3,0,Hatfields & McCoys,2012,2012,0,7.9,28792
tt19854762,1,7,0,Hijack,2023,2023,0,7.4,54004
tt19862474,1,6,0,Home Shanti,2022,\N,0,8,1245
tt1986451,1,22,0,Imam Ali,1997,2020,0,7.9,3196
tt19864730,1,9,0,Aadha Ishq,2022,\N,0,5.9,11906
tt19865778,1,5,0,Nirmal Pathak Ki Ghar Wapsi,2022,\N,0,8.4,1909
tt1986770,2,100,0,Anger Management,2012,2014,0,6.6,31568
tt19868286,1,7,0,Adhura,2023,2023,0,6.6,2440
tt19868314,1,8,0,Dahaad,2023,\N,0,7.6,10985
tt19868466,1,10,0,Bambai Meri Jaan,2023,\N,0,7.4,3047
tt19868542,1,10,0,Crash Course,2022,\N,0,7.2,4083
tt19868678,1,8,0,Jee Karda,2023,\N,0,6.9,8035
tt19868804,1,10,0,Jubilee,2023,\N,0,8.4,4284
tt19869172,1,12,0,Watashi no Shiawase na Kekkon,2023,\N,0,7.9,2345
tt19875850,1,6,0,Tekken: Bloodline,2022,2022,0,6.6,4694
tt1988235,1,12,0,Blade,2011,2011,0,6.5,1200
tt19882482,1,6,0,B.E. Rojgaar,2022,\N,0,9,6503
tt1988386,3,34,0,Miss Fisher's Murder Mysteries,2012,2015,0,8.2,17228
tt19889996,1,6,0,Everyone Else Burns,2023,\N,0,6.7,1053
tt1989062,1,4,0,Inside Men,2012,2012,0,7.2,2696
tt19896784,1,6,0,Light & Magic,2022,2022,0,8.7,2945
tt1991410,8,234,1,Dance Moms,2011,2019,1,4.6,6780
tt1991564,4,98,0,Lab Rats,2012,2016,0,6.7,6864
tt1991897,1,2,0,The Mystery of Edwin Drood,2012,2012,0,6.8,1090
tt1992386,1,5,0,Black Lagoon: Roberta's Blood Trail,2010,2011,0,7.7,3545
tt1992744,1,26,0,Hajime no Ippo: New Challenger,2009,2009,0,8.8,3005
tt1992935,1,12,0,Mononoke,2007,2007,0,8.2,2772
tt1996607,2,33,0,Deurim hai,2011,2012,0,7.6,3341
tt1997999,9,132,1,Shahs of Sunset,2012,2021,1,4.8,1630
tt1998372,1,7,0,Under the Banner of Heaven,2022,2022,0,7.5,31745
tt1998816,1,6,0,Planet Dinosaur,2011,2011,0,8.1,1686
tt1999065,9,278,1,Bab Al Haara,2006,2017,1,6.7,2413
tt1999525,4,16,0,Dynamo: Magician Impossible,2011,2014,0,7.9,1539
tt2006005,7,72,1,Trollied,2011,2018,1,7.3,2678
tt2006374,2,24,0,Copper,2012,2013,0,7.5,10856
tt2006421,3,39,0,Gran Hotel,2011,2013,0,8.3,10927
tt2006848,1,18,0,Bunheads,2012,2013,0,7.6,8816
tt2008252,1,13,0,Mayo chiki!,2011,2011,0,6.8,1320
tt2009776,1,2,0,Ben Hur,2010,2010,0,6.3,2176
tt2010806,9,140,1,Long Island Medium,2010,\N,1,4.8,1483
tt2011533,3,39,0,Isabel,2011,2014,0,8.3,2420
tt20118220,1,10,0,Happy Family Conditions Apply,2023,\N,0,6.4,1465
tt2012511,9,225,1,The Dead Files,2011,\N,1,6.7,2831
tt2014553,6,138,1,Daniel Tiger's Neighborhood,2012,\N,1,7.4,1356
tt2016670,1,24,0,Shiki,2010,2011,0,7.6,3764
tt2017109,4,38,0,Banshee,2013,2016,0,8.4,117900
tt20202860,1,3,0,Murdaugh Murders: Deadly Dynasty,2022,\N,0,6.9,1456
tt20205276,3,24,0,The Lion Skin,2022,2023,0,8.3,4645
tt20221678,2,11,0,The Way Home,2023,\N,0,8,1681
tt2022170,2,25,0,The Client List,2011,2013,0,6.5,12279
tt2022190,4,29,0,The Walking Dead: Webisodes,2011,2018,0,7.6,5100
tt2022713,3,36,0,Brickleberry,2012,2015,0,7.3,17304
tt20228406,1,8,0,Unprisoned,2023,\N,0,6.9,1969
tt20234568,1,8,0,Yakhanyeongung,2022,\N,0,8.5,4259
tt20242042,1,30,0,San ti,2023,\N,0,7.7,3158
tt20245230,1,6,0,Y Golau,2022,\N,0,7,1567
tt20248478,1,20,0,Duy Beni,2022,2022,0,6.6,2294
tt20255706,1,5,0,The Pogmentary,2022,\N,0,1.1,13802
tt2025899,3,30,0,Dicte,2013,2016,0,7.2,3569
tt20259432,1,8,0,The Clearing,2023,2023,0,6.2,2591
tt20268688,1,7,0,Rabo de Peixe,2023,\N,0,7.5,5485
tt20318226,1,6,0,Ten Pound Poms,2023,\N,0,6.8,1498
tt20319332,2,9,0,The Broken News,2022,\N,0,7.6,1167
tt2033193,3,30,0,A Very Potter Musical,2009,2010,0,8.8,3109
tt2039625,7,87,1,Epic Rap Battles of History,2010,\N,1,8.1,3572
tt2043143,1,7,0,Hellfjord,2012,2012,0,7.1,1233
tt2043616,1,6,0,Shokuzai,2012,2012,0,7.1,1152
tt2044056,1,15,0,The Story of Film: An Odyssey,2011,2011,0,8.4,4663
tt2044128,2,82,0,Bref.,2011,2012,0,8.2,2531
tt20449048,2,12,0,Feels Like Home,2022,\N,0,8.3,10555
tt2047677,1,4,0,Astonishing X-Men,2009,\N,0,7.1,1030
tt20477492,1,6,0,El silencio,2023,2023,0,5.6,4147
tt2049116,5,58,1,Gomorra: La serie,2014,2021,1,8.7,42758
tt2049323,9,229,1,The Jonathan Ross Show,2011,\N,1,6.1,1277
tt2050064,2,80,0,Kuzey Güney,2011,2013,0,7.7,10693
tt2051178,2,31,0,Fate/Zero,2011,2012,0,8.2,14197
tt20516438,1,8,0,Better Call Saul Presents: Slippin' Jimmy,2022,2022,0,2.8,1309
tt20541384,2,19,0,Rivo,2022,2023,0,8.2,1039
tt20560404,1,4,0,Keep Sweet: Pray and Obey,2022,2022,0,7.3,14928
tt2056366,2,26,0,The Carrie Diaries,2013,2014,0,7,28629
tt20565150,1,8,0,Triada,2023,\N,0,6.3,2393
tt2058221,3,31,0,"China, IL",2008,2015,0,7.1,2521
tt2058303,4,30,0,Fresh Meat,2011,2016,0,7.8,19021
tt20600078,1,16,0,If You Wish Upon Me,2022,\N,0,8,1175
tt20602042,1,6,0,"Web of Make Believe: Death, Lies and the Internet",2022,2022,0,6.5,2302
tt2061110,1,51,0,Hae-sin,2004,2005,0,8,1380
tt2061165,9,278,1,How It Should Have Ended,2005,\N,1,8.2,3696
tt2061527,2,50,0,Tiger & Bunny,2011,2022,0,7.2,1185
tt2061551,1,15,0,Usagi doroppu,2011,2012,0,8.3,3712
tt2063241,1,31,0,Farouk Omar,2012,2012,0,9.3,7117
tt2069270,4,53,0,Doomsday Preppers,2011,2014,0,6,1032
tt2069441,1,27,0,Mirai nikki,2011,2013,0,7.5,19155
tt2069449,1,8,0,Hunted,2012,2012,0,7.3,9334
tt2069688,1,13,0,World War II in Colour,2009,2009,0,8.7,7297
tt2070564,14,7496,1,WatchMojo,2006,\N,1,5.6,2339
tt2070571,1,12,0,X-Men,2011,2011,0,6.8,2443
tt2070768,1,3,0,Palme,2012,2013,0,7.6,1511
tt2070791,2,42,0,Revolution,2012,2014,0,6.6,85259
tt2071322,2,14,0,Threesome,2011,2012,0,7.6,1423
tt2071645,3,45,0,The Following,2013,2015,0,7.4,90522
tt20723374,2,7,0,Tales of the Jedi,2022,\N,0,8.2,31344
tt20723826,1,16,0,Eve,2022,2022,0,7.4,1035
tt2073664,3,33,0,Sullivan & Son,2012,2014,0,6.2,2260
tt2074131,1,16,0,Minami Shineyo,2009,2009,0,7.7,5072
tt20753964,1,6,0,Saas Bahu Achaar Pvt. Ltd.,2022,\N,0,8.3,1210
tt2076566,9,364,1,Mysteries at the Museum,2010,\N,1,8.1,1309
tt2076610,7,87,1,Project Runway All Stars,2012,\N,1,7,1870
tt20772270,1,10,0,Room 207,2022,2022,0,7.9,1610
tt2077823,2,16,0,Perry Mason,2020,2023,0,7.6,27728
tt20779822,1,4,0,Bandon Mein Tha Dum!,2022,\N,0,8.8,6317
tt20782578,1,6,0,Mind Over Murder,2022,2022,0,7.2,1504
tt2078576,2,21,0,Cracked,2013,2014,0,6.9,1981
tt2078690,8,67,1,Brain Games,2011,\N,1,8.2,3468
tt20833168,1,6,0,Barracuda Queens,2023,\N,0,6.4,1754
tt2083701,4,54,0,Snooki & JWoww,2012,2015,0,3.2,2429
tt2084712,5,71,1,Young & Hungry,2014,2018,1,7.3,16494
tt2085059,6,27,1,Black Mirror,2011,\N,1,8.7,613844
tt20852668,1,16,0,Why Her,2022,2022,0,7.6,1042
tt20857432,1,40,0,Chang Yue Jin Ming,2023,2023,0,8.3,3176
tt20859904,2,24,0,Beavis and Butt-Head,2022,\N,0,8.5,2819
tt20859920,2,30,0,Hwan Hon,2022,\N,0,8.8,13750
tt20863280,1,3,0,The U.S. and the Holocaust,2022,2022,0,8.8,1373
tt20863760,1,6,0,Liebes Kind,2023,2023,0,7.4,13598
tt2086606,2,18,0,Spy,2011,2012,0,7.9,3865
tt20866202,1,13,0,Cyber Vaar,2022,\N,0,7.8,12183
tt20869432,1,8,0,Tiny Beautiful Things,2023,2023,0,7.1,4847
tt20869502,1,16,0,I-sang-han byeon-ho-sa U-yeong-u,2022,2022,0,8.6,22586
tt20869584,1,16,0,"Link: Eat, Love, Kill",2022,2022,0,7.3,1287
tt20871052,2,18,0,Drag Race France,2022,\N,0,8.3,1428
tt20872936,1,419,0,Pushpa Impossible,2022,\N,0,7.2,1026
tt20873118,1,8,0,Suzhal - The Vortex,2022,\N,0,8.2,8935
tt2087571,1,22,0,The New Normal,2012,2013,0,6.9,11430
tt20877972,2,20,0,The Office,2022,2023,0,6.4,2345
tt2089467,9,243,1,Talking Dead,2011,\N,1,7.2,3643
tt2091127,2,13,0,The Cafe,2011,2013,0,7.7,1009
tt20916306,1,4,0,The Sixth Commandment,2023,2023,0,7.9,4162
tt20916800,1,8,0,Half Pants Full Pants,2022,\N,0,8.4,1917
tt20918594,1,5,0,Malpractice,2023,2023,0,7.1,1863
tt20918756,1,8,0,Robyn Hood,2023,\N,0,1.1,2093
tt2092588,1,10,0,Frozen Planet,2011,2012,0,9,32218
tt2094220,1,2,0,Apocalypse: Hitler,2011,2011,0,8.2,1999
tt2094262,3,28,0,Da Vinci's Demons,2013,2015,0,7.9,78446
tt2096097,1,16,0,Mischievous Kiss,2010,2010,0,7.1,3970
tt2097031,3,30,0,Malviviendo,2008,2014,0,8.4,2904
tt2098220,1,148,0,Hunter x Hunter,2011,2014,0,9,121350
tt2098308,1,27,0,Nichijou,2011,2011,0,8.3,3326
tt2099034,1,13,0,Backstrom,2015,2015,0,7.4,9774
tt2100976,9,278,1,Impractical Jokers,2011,\N,1,8.6,44034
tt21030032,2,12,0,Oshi no Ko,2023,\N,0,8.5,6513
tt21030224,1,8,0,How to Build a Sex Room,2022,2022,0,7,1168
tt2103085,2,13,0,Top of the Lake,2013,2017,0,7.4,37022
tt21031054,1,6,0,Dragon Age: Absolution,2022,\N,0,6.4,3511
tt2103372,1,2248,0,Balika Vadhu,2008,2016,0,3.7,1223
tt2103538,4,30,0,Housos,2011,2022,0,7.1,1055
tt2104664,3,29,0,"The Heart, She Holler",2011,2014,0,6.5,1397
tt21049186,1,18,0,Cafe Minamdang,2022,\N,0,7.3,1534
tt21057450,2,9,0,School Spirits,2023,\N,0,7.6,5702
tt21062540,1,4,0,How to Change Your Mind,2022,2022,0,7.9,2998
tt21063148,1,4,0,D.B. Cooper: Where Are You?!,2022,2022,0,5.4,3214
tt2109059,1,6,0,Vietnam in HD,2011,2011,0,8.3,1598
tt21093806,1,10,0,Knokke Off,2023,\N,0,7.6,1516
tt21095396,1,8,0,Çekiç ve Gül: Bir Behzat Ç. Hikayesi,2022,\N,0,8.7,2140
tt21098728,1,3,0,The Most Hated Man on the Internet,2022,2022,0,6.8,7606
tt21099610,1,3,0,Ishq Express,2022,\N,0,7.7,1021
tt21100682,1,4,0,Ghosts of Beirut,2023,2023,0,7.2,2016
tt21104890,1,10,0,Gudetama: An Eggcellent Adventure,2022,\N,0,7.3,1460
tt21105088,2,40,0,Yali Çapkini,2022,\N,0,6.3,3848
tt21107718,2,20,0,Oddballs,2022,2023,0,6.3,1174
tt21107788,1,8,0,Instant Dream Home,2022,\N,0,6.4,1083
tt2113148,1,2,0,Arne Dahl: Misterioso,2011,2011,0,6.8,1790
tt2113149,1,2,0,Arne Dahl: Ont blod,2012,2012,0,6.9,1270
tt2114184,2,62,0,The High Fructose Adventures of Annoying Orange,2012,2014,0,1.9,3382
tt21147224,1,12,0,War of Letters,2022,\N,0,6.3,1389
tt21148238,1,9,0,Kaiser,2022,\N,0,8.3,3029
tt21161156,2,13,0,Beyond Paradise,2023,\N,0,7.3,3499
tt2117380,1,4,0,Kingdom of Plants 3D,2012,2012,0,8.6,1040
tt21194980,1,6,0,Aranybulla,2022,\N,0,1.1,10139
tt21195490,1,16,0,Big Mouth,2022,2022,0,7.9,5124
tt21206964,1,8,0,Todas las veces que nos enamoramos,2023,2023,0,6.3,1257
tt21209804,2,14,0,Mashle: Magic and Muscles,2023,\N,0,7.5,3415
tt21210326,1,13,0,Tomo-chan Is a Girl!,2023,2023,0,7.6,1917
tt21211254,1,8,0,Tamil Rockerz,2022,\N,0,6.6,1159
